Average,,,,,
e1 [1] - engr.,e2 [1] - engr.,gamma [1] - engr.,Time_0,Time,Pressure
0.0267784,-0.00499347,-0.0285296,1982.3524,1919.9992,104395.9782
0.0242556,-0.0047703,-0.0286728,1987.3525,1924.9993,104428.3724
0.0300366,-0.00529398,-0.0279664,1992.353,1929.9998,104621.4404
0.0272377,-0.0051157,-0.0281816,1997.3534,1935.0002,104427.3058
0.0246292,-0.00485593,-0.0283935,2002.3529,1939.9997,104486.3453
0.0304476,-0.00528816,-0.0276749,2007.3524,1944.9992,104687.0805
0.0277366,-0.00515347,-0.0280398,2012.3529,1949.9997,104497.019
0.025122,-0.00489433,-0.0283895,2017.3528,1954.9996,104555.3132
0.0313058,-0.00539251,-0.0275152,2022.3531,1959.9999,104458.715
0.0285767,-0.00526235,-0.0280335,2027.3528,1964.9996,104565.4142
0.0258733,-0.00501264,-0.0281934,2032.3525,1969.9993,104473.9244
0.0287787,-0.00525814,-0.0278567,2037.3533,1975.0001,104589.5509
0.0261437,-0.00507041,-0.028338,2042.3525,1979.9993,104489.2256
0.0290334,-0.00528565,-0.0277571,2047.3528,1984.9996,104485.9247
0.0263834,-0.00508322,-0.0280279,2052.3525,1989.9993,104496.8735
0.0292225,-0.00531761,-0.02786,2057.3526,1994.9994,104536.462
0.026565,-0.0050978,-0.0281321,2062.3532,2000,104782.63
0.02946,-0.00532593,-0.0277501,2067.3531,2004.9999,104571.6363
0.026849,-0.00513295,-0.028074,2072.3527,2009.9995,104735.824
0.0323637,-0.00558396,-0.0273488,2077.353,2014.9998,104803.2954
0.0296199,-0.00545058,-0.0277134,2082.3524,2019.9992,104524.1616
0.0268402,-0.00518208,-0.0278775,2087.3527,2024.9995,104656.2079
0.0323904,-0.0056657,-0.0272655,2092.3526,2029.9994,104520.8921
0.029496,-0.00547371,-0.0275527,2097.353,2034.9998,104706.2492
0.027262,-0.00523495,-0.0277201,2102.3534,2040.0002,104494.9255
0.0295769,-0.00546953,-0.027602,2107.3528,2044.9996,104620.994
0.0298335,-0.00539394,-0.0274297,2112.353,2049.9998,104516.9017
0.0295876,-0.00549624,-0.0275409,2117.3531,2054.9999,104696.8606
0.0273254,-0.00525207,-0.0277341,2122.3529,2059.9997,104475.0106
0.0297272,-0.00545111,-0.0275399,2127.3532,2065,104753
0.0298769,-0.00540688,-0.0272891,2132.3533,2070.0001,104761.5474
0.0297078,-0.00548376,-0.0275202,2137.353,2074.9998,104625.1579
0.0273763,-0.00524578,-0.0276266,2142.3527,2079.9995,104938.7078
0.0325747,-0.00572239,-0.0272641,2147.353,2084.9998,104759.5635
0.0296088,-0.00551556,-0.0274317,2152.3532,2090,104698.3
0.0322584,-0.00564064,-0.0270719,2157.3531,2094.9999,104646.8045
0.0321836,-0.00577747,-0.0271847,2162.3528,2099.9996,104751.2543
0.0292373,-0.00551363,-0.0273171,2167.3534,2105.0002,104650.4515
0.0319809,-0.00570436,-0.0271529,2172.3533,2110.0001,104850.3635
0.0292444,-0.00551207,-0.0274344,2177.3535,2115.0003,104916.4785
0.0319139,-0.00572217,-0.02729,2182.3528,2119.9996,104648.8057
0.0291207,-0.0054828,-0.0275205,2187.3528,2124.9996,104758.2337
0.0345665,-0.00595283,-0.0269691,2192.3523,2129.9991,104831.3238
0.0315574,-0.00575151,-0.0273277,2197.3527,2134.9995,104717.0732
0.0286758,-0.00545886,-0.0274793,2202.3524,2139.9992,105013.4125
0.0342086,-0.00591533,-0.0267964,2207.353,2144.9998,104820.7533
0.0312447,-0.00572729,-0.0271085,2212.353,2149.9998,104822.5079
0.0335269,-0.00583025,-0.0268397,2217.3525,2154.9993,104964.9421
0.0336267,-0.00597664,-0.0269358,2222.353,2159.9998,104740.5274
0.030584,-0.00571162,-0.0271175,2227.353,2164.9998,104844.6499
0.0355909,-0.00604154,-0.0264697,2232.3532,2170,104913.06
0.0329815,-0.00595148,-0.026809,2237.3532,2175,104674.57
0.03004,-0.00564174,-0.0270529,2242.3535,2180.0003,104997.1716
0.0354374,-0.00611889,-0.0265265,2247.353,2184.9998,104867.2515
0.0324235,-0.00591164,-0.0267947,2252.3524,2189.9992,104855.6201
0.0318672,-0.00575783,-0.0266758,2257.3531,2194.9999,105071.9158
0.0348286,-0.00613013,-0.0265088,2262.3529,2199.9997,104962.0364
0.031743,-0.00586208,-0.0267648,2267.3528,2204.9996,104810.8977
0.033847,-0.00592603,-0.0265918,2272.3526,2209.9994,105051.123
0.0357203,-0.00625059,-0.0264701,2277.3535,2215.0003,104869.2973
0.0325597,-0.00596699,-0.0266358,2282.3531,2219.9999,104981.4489
0.035701,-0.00611124,-0.0263108,2287.3525,2224.9993,105032.0123
0.0348122,-0.00617333,-0.0263765,2292.3531,2229.9999,104782.6432
0.0317527,-0.00585861,-0.0265705,2297.353,2234.9998,104880.9639
0.0370232,-0.0063237,-0.0262513,2302.3531,2239.9999,104926.273
0.0338966,-0.00610237,-0.0263443,2307.3524,2244.9992,104877.3268
0.0341474,-0.00603745,-0.0262092,2312.3524,2249.9992,104936.8269
0.0334395,-0.00607906,-0.0265217,2317.3524,2254.9992,105081.6718
0.0359061,-0.00626897,-0.026239,2322.3532,2260,104868.22
0.0329215,-0.0060282,-0.026552,2327.353,2264.9998,105158.4014
0.0380736,-0.00643023,-0.0260816,2332.3532,2270,105032.68
0.0350299,-0.00625795,-0.0263193,2337.3527,2274.9995,104999.8274
0.035082,-0.0061598,-0.0260764,2342.3527,2279.9995,105136.7003
0.0370737,-0.00645349,-0.0261068,2347.3524,2284.9992,104863.163
0.0338436,-0.00617176,-0.0262188,2352.3531,2289.9999,105118.0748
0.0389205,-0.00655972,-0.0258135,2357.3524,2294.9992,105054.2396
0.0358555,-0.00637953,-0.0261785,2362.3534,2300.0002,104992.6959
0.0332871,-0.00607963,-0.0261568,2367.353,2304.9998,104932.5897
0.0379179,-0.0065347,-0.0258142,2372.3527,2309.9995,105088.0052
0.0346882,-0.00627348,-0.0261127,2377.3528,2314.9996,105132.7534
0.0371099,-0.00643137,-0.0259625,2382.3523,2319.9991,105119.4049
0.034092,-0.00619818,-0.0261487,2387.3525,2324.9993,105039.7064
0.0392136,-0.00668364,-0.0257256,2392.3528,2329.9996,105208.9028
0.0359958,-0.00643003,-0.0259613,2397.3529,2334.9997,105209.9221
0.0382894,-0.0065887,-0.0258513,2402.3531,2339.9999,104953.3816
0.0351285,-0.00634093,-0.0260306,2407.3522,2344.999,105221.5993
0.0401845,-0.00680475,-0.025609,2412.3526,2349.9994,105069.7673
0.0368959,-0.00655355,-0.0259181,2417.353,2354.9998,105085.655
0.0365344,-0.00639746,-0.0255703,2422.3527,2359.9995,104972.9163
0.0387755,-0.00671402,-0.0255976,2427.3526,2364.9994,105095.9008
0.0354926,-0.00639961,-0.0257509,2432.3525,2369.9993,105041.7306
0.0378781,-0.00660555,-0.0256112,2437.3531,2374.9999,105258.8203
0.0374719,-0.00649209,-0.0255935,2442.3531,2379.9999,105088.3812
0.0370506,-0.00655992,-0.0257564,2447.3532,2385,105368.98
0.0392248,-0.00665272,-0.0255189,2452.3534,2390.0002,105214.6152
0.0388748,-0.00677062,-0.0255856,2457.3526,2394.9994,105138.7301
0.0381782,-0.0066157,-0.0254859,2462.3533,2400.0001,105262.235
0.0404626,-0.00696564,-0.0253722,2467.3528,2404.9996,105027.5016
0.0370702,-0.00664848,-0.0255917,2472.3529,2409.9997,105440.9787
0.0417884,-0.00696958,-0.0251106,2477.3533,2415.0001,105388.517
0.0387964,-0.00680715,-0.0254024,2482.3529,2419.9997,105103.4468
0.0380804,-0.00662396,-0.0253494,2487.3533,2425.0001,105346.6598
0.0434293,-0.00727496,-0.0250379,2492.353,2429.9998,105185.3267
0.0398777,-0.00696817,-0.0252199,2497.3529,2434.9997,105186.6023
0.0390214,-0.00676,-0.0251437,2502.3533,2440.0001,105187.7973
0.041588,-0.00712447,-0.0250798,2507.3525,2444.9993,105413.6099
0.0381754,-0.00679962,-0.0251164,2512.3531,2449.9999,105215.7137
0.0405864,-0.00700399,-0.0249862,2517.3526,2454.9994,105413.7542
0.0424503,-0.00709531,-0.0248808,2522.3529,2459.9997,105338.0657
0.0418045,-0.00719009,-0.0249437,2527.3524,2464.9992,105289.8898
0.0387394,-0.00685681,-0.0249626,2532.3531,2469.9999,105419.6223
0.0435055,-0.00736115,-0.0247855,2537.3532,2475,105181.13
0.0400105,-0.00701834,-0.0249364,2542.3529,2479.9997,105246.1583
0.0449964,-0.00739161,-0.0245319,2547.353,2484.9998,105351.7643
0.0417194,-0.00720892,-0.0247894,2552.353,2489.9998,105217.7622
0.0411285,-0.00703085,-0.0246946,2557.3527,2494.9995,105443.236
0.0406573,-0.0070862,-0.0247713,2562.353,2499.9998,105376.5071
0.042925,-0.00728169,-0.0247601,2567.353,2504.9998,105336.3433
0.0397677,-0.0069703,-0.0247424,2572.3527,2509.9995,105543.9331
0.0446285,-0.00752196,-0.024585,2577.3529,2514.9997,105397.6988
0.0410702,-0.00719632,-0.024756,2582.3526,2519.9994,105375.5226
0.0431856,-0.00723787,-0.0245172,2587.3528,2524.9996,105466.0953
0.0453616,-0.00764288,-0.024416,2592.3533,2530.0001,105308.8089
0.0417008,-0.00727928,-0.0244791,2597.353,2534.9998,105541.4904
0.046599,-0.00764205,-0.0240942,2602.3532,2540,105301.03
0.0432362,-0.00744628,-0.0244128,2607.3531,2544.9999,105501.7051
0.0454118,-0.00752988,-0.0242035,2612.3527,2549.9995,105382.7521
0.0446806,-0.0076082,-0.0243177,2617.3528,2554.9996,105405.3838
0.041454,-0.00725211,-0.0242077,2622.3536,2560.0004,105271.3931
0.046127,-0.00772403,-0.0241532,2627.3532,2565,105551
0.0425093,-0.00740519,-0.0242884,2632.3526,2569.9994,105449.9536
0.0446995,-0.00757358,-0.024217,2637.3531,2574.9999,105459.66
0.0440791,-0.00742419,-0.0242095,2642.3523,2579.9991,105503.6255
0.0462165,-0.00778301,-0.0241691,2647.3527,2584.9995,105433.5565
0.0453251,-0.00761527,-0.024049,2652.3529,2589.9997,105544.4723
0.0449792,-0.00763437,-0.0241369,2657.3531,2594.9999,105528.1045
0.0470405,-0.00784475,-0.0240119,2662.3531,2599.9999,105351.9563
0.0435141,-0.00755601,-0.0242451,2667.353,2604.9998,105539.8025
0.0484399,-0.00799793,-0.0239656,2672.3532,2610,105449.275
0.0448264,-0.00768624,-0.0240394,2677.3535,2615.0003,105453.0831
0.0464705,-0.00772441,-0.0238976,2682.3527,2619.9995,105571.2282
0.0461499,-0.00784473,-0.0239694,2687.3531,2624.9999,105575.1642
0.0476628,-0.00786763,-0.0238237,2692.353,2629.9998,105377.4347
0.0445892,-0.00768056,-0.023953,2697.3534,2635.0002,105572.4137
0.0494814,-0.0081514,-0.0237239,2702.3522,2639.999,105592.2233
0.0458058,-0.0078554,-0.0238403,2707.3531,2644.9999,105485.5358
0.0472795,-0.00786322,-0.0237013,2712.3536,2650.0004,105705.7197
0.0470716,-0.0079894,-0.0238031,2717.353,2654.9998,105614.386
0.048942,-0.00811237,-0.0237066,2722.3527,2659.9995,105511.1896
0.0453163,-0.00781968,-0.0238236,2727.3532,2665,105805.97
0.0501878,-0.00833878,-0.0235147,2732.3532,2670,105575.71
0.0463788,-0.00797456,-0.0237069,2737.3528,2674.9996,105618.738
0.050508,-0.00824385,-0.0233286,2742.3523,2679.9991,105569.4149
0.0504891,-0.00847271,-0.023323,2747.3527,2684.9995,105690.7093
0.0465727,-0.00802959,-0.0234963,2752.3524,2689.9992,105645.9494
0.051406,-0.00843659,-0.0232106,2757.3533,2695.0001,105610.4722
0.0477058,-0.00813487,-0.0232869,2762.3526,2699.9994,105756.3969
0.0524206,-0.00860052,-0.0231581,2767.3528,2704.9996,105571.8077
0.048647,-0.0082731,-0.0233169,2772.3527,2709.9995,105774.2322
0.0497669,-0.00821305,-0.0231514,2777.3526,2714.9994,105653.3987
0.051662,-0.00862019,-0.0231599,2782.3528,2719.9996,105705.5345
0.0482211,-0.00821365,-0.0231946,2787.3531,2724.9999,105678.4747
0.0525114,-0.0087041,-0.0230657,2792.3533,2730.0001,105681.5587
0.0486448,-0.00828318,-0.0231276,2797.353,2734.9998,105622.2411
0.0533615,-0.00876033,-0.0228323,2802.3529,2739.9997,105824.7231
0.049538,-0.00841712,-0.0230019,2807.3528,2744.9996,105582.3865
0.0514598,-0.00856391,-0.0229201,2812.3532,2750,105822.94
0.053211,-0.00864993,-0.0228965,2817.3526,2754.9994,105808.0417
0.0523598,-0.00875242,-0.0228409,2822.3524,2759.9992,105692.8633
0.0486591,-0.00830778,-0.02288,2827.3525,2764.9993,105841.7592
0.0561609,-0.00911432,-0.0225248,2832.3534,2770.0002,105883.769
0.0521821,-0.00877587,-0.0226326,2837.3533,2775.0001,105715.57
0.0509776,-0.00849937,-0.0225763,2842.3533,2780.0001,105839.706
0.0573125,-0.00927997,-0.022299,2847.3532,2785,105713.64
0.0532028,-0.00889359,-0.022365,2852.3528,2789.9996,105868.8675
0.0563253,-0.00905066,-0.0222329,2857.3528,2794.9996,105639.259
0.0539085,-0.00897776,-0.0223864,2862.3528,2799.9996,105956.1188
0.0569666,-0.00913762,-0.0221687,2867.353,2804.9998,105875.5259
0.0545398,-0.00904612,-0.0223125,2872.3524,2809.9992,105771.6987
0.054706,-0.0089219,-0.0220776,2877.3525,2814.9993,105826.3761
0.0582437,-0.00948099,-0.0219325,2882.3527,2819.9995,105788.4515
0.0540247,-0.00907494,-0.0219436,2887.3528,2824.9996,105879.3846
0.0585539,-0.00943444,-0.0218621,2892.3532,2830,105893.01
0.0546648,-0.00909494,-0.0219674,2897.3535,2835.0003,105842.953
0.0591631,-0.00949977,-0.0217413,2902.3534,2840.0002,105804.739
0.055227,-0.00917685,-0.0218205,2907.3525,2844.9993,106014.676
0.0573473,-0.00939601,-0.0218026,2912.353,2849.9998,105849.3037
0.0588352,-0.00950791,-0.0217273,2917.3533,2855.0001,105898.8638
0.0559537,-0.00921821,-0.0217513,2922.3533,2860.0001,105846.7134
0.0595929,-0.00970537,-0.0217094,2927.3532,2865,105927.98
0.0554103,-0.00926458,-0.021803,2932.3531,2869.9999,106058.4827
0.0599825,-0.00971813,-0.0216092,2937.3527,2874.9995,105743.3247
0.0559054,-0.00931989,-0.021573,2942.3531,2879.9999,105952.2508
0.0633852,-0.0100732,-0.0213348,2947.3528,2884.9996,105919.202
0.0593507,-0.00978352,-0.0212868,2952.353,2889.9998,105898.1631
0.0558857,-0.00931429,-0.0213424,2957.3529,2894.9997,105985.5399
0.0627056,-0.0100888,-0.0211062,2962.353,2899.9998,105948.2167
0.0585083,-0.00969346,-0.0211911,2967.3529,2904.9997,106026.8326
0.0634259,-0.0100542,-0.0210682,2972.3528,2909.9996,105959.9768
0.0602468,-0.00991363,-0.0210769,2977.3526,2914.9994,106020.8814
0.0636556,-0.0101237,-0.0209471,2982.3531,2919.9999,105978.9357
0.0605206,-0.00994272,-0.0210156,2987.3528,2924.9996,105871.5684
0.0638393,-0.0101807,-0.0209146,2992.3533,2930.0001,106075.0176
0.0607488,-0.00999933,-0.0209676,2997.353,2934.9998,105886.9947
0.0622787,-0.010136,-0.0209467,3002.3533,2940.0001,106059.5788
0.0627932,-0.0100947,-0.0208571,3007.3529,2944.9997,105863.755
0.0626082,-0.0102504,-0.020828,3012.3525,2949.9993,106040.73
0.0629356,-0.0101392,-0.0206709,3017.3528,2954.9996,106026.7863
0.0627818,-0.0102924,-0.0206929,3022.3531,2959.9999,106018.6022
0.0630817,-0.0101827,-0.0206423,3027.3523,2964.9991,106089.3489
0.0629789,-0.0103166,-0.0206957,3032.3535,2970.0003,106020.0089
0.0660883,-0.0105199,-0.020527,3037.3524,2974.9992,106095.5516
0.0623242,-0.0102617,-0.0206315,3042.3533,2980.0001,106178.1847
0.0666891,-0.0107187,-0.020535,3047.3532,2985,105926.135
0.0624043,-0.0103289,-0.0206049,3052.3529,2989.9997,106164.5584
0.0693206,-0.0109617,-0.0203111,3057.3527,2994.9995,106009.3934
0.0656119,-0.0107466,-0.0202503,3062.352,2999.9988,106049.6622
0.0636246,-0.0103521,-0.020203,3067.3533,3005.0001,105975.9719
0.0687261,-0.0110464,-0.0201259,3072.3529,3009.9997,106127.2691
0.0642277,-0.0105752,-0.0201703,3077.3524,3014.9992,105963.7146
0.0685833,-0.0110135,-0.0200161,3082.353,3019.9998,106182.2325
0.0643125,-0.0105639,-0.0200888,3087.3535,3025.0003,106137.8601
0.0687671,-0.011055,-0.0199963,3092.3529,3029.9997,105922.874
0.0643063,-0.0106029,-0.019963,3097.3529,3034.9997,106175.2781
0.0718297,-0.0113953,-0.0197332,3102.3529,3039.9997,105943.0832
0.0673645,-0.0110233,-0.0197657,3107.3531,3044.9999,106078.1287
0.0679667,-0.0108753,-0.0196409,3112.3532,3050,105938.7
0.0703469,-0.0113724,-0.0196061,3117.3533,3055.0001,106123.6378
0.0657839,-0.0108112,-0.0197753,3122.3523,3059.9991,105926.8638
0.070241,-0.0112875,-0.0195644,3127.3532,3065,106091.62
0.0680335,-0.0109893,-0.0196016,3132.3532,3070,105995.16
0.0702654,-0.011335,-0.0195276,3137.3528,3074.9996,106115.5801
0.0679433,-0.0109371,-0.0194914,3142.353,3079.9998,106067.6896
0.0702097,-0.0113371,-0.0194658,3147.3534,3085.0002,106099.5176
0.0706257,-0.0112403,-0.0193553,3152.3522,3089.999,105998.4313
0.0701346,-0.0113716,-0.019386,3157.3527,3094.9995,105966.1024
0.0705042,-0.0112311,-0.0192748,3162.3526,3099.9994,106022.3308
0.0700479,-0.0113745,-0.0192999,3167.3532,3105,106113.33
0.0714106,-0.0114108,-0.0193055,3172.3524,3109.9992,106034.965
0.0718986,-0.0114169,-0.0192151,3177.3528,3114.9996,106087.6339
0.0685875,-0.0111964,-0.0192968,3182.3532,3120,105989.01
0.0730242,-0.0117082,-0.0192058,3187.3524,3124.9992,106149.5497
0.0684863,-0.0112038,-0.0191823,3192.3527,3129.9995,105959.336
0.0728689,-0.0117191,-0.0191349,3197.3531,3134.9999,106098.8886
0.0703271,-0.011357,-0.0192792,3202.3534,3140.0002,105963.0348
0.0727671,-0.0117912,-0.0190034,3207.3529,3144.9997,106140.9884
0.0701391,-0.0113347,-0.0191685,3212.3526,3149.9994,105939.9855
0.0727182,-0.0117276,-0.0191209,3217.3521,3154.9989,106097.9209
0.0727858,-0.0116018,-0.0190532,3222.353,3159.9998,105992.284
0.0725968,-0.0117809,-0.0189893,3227.3534,3165.0002,106113.651
0.0725624,-0.0116263,-0.0188739,3232.3527,3169.9995,105966.7652
0.0724391,-0.0117684,-0.0189531,3237.3531,3174.9999,106224.9694
0.0753497,-0.0119125,-0.0188748,3242.3526,3179.9994,106030.4726
0.072323,-0.0117622,-0.0188811,3247.3534,3185.0002,106029.1576
0.0751264,-0.0119371,-0.0188351,3252.3526,3189.9994,106126.8386
0.0752432,-0.012209,-0.0187367,3257.3532,3195,105931.19
0.0704257,-0.0116129,-0.0187393,3262.3526,3199.9994,106196.7224
0.0778851,-0.0123753,-0.018575,3267.3532,3205,105980.42
0.0733761,-0.0119843,-0.0186322,3272.3533,3210.0001,106097.759
0.0761064,-0.0120755,-0.0184743,3277.3525,3214.9993,105954.3569
0.0762519,-0.0123357,-0.0184563,3282.3531,3219.9999,106120.8306
0.0731144,-0.0118125,-0.0183997,3287.3526,3224.9994,105922.8099
0.0759744,-0.0122464,-0.0183912,3292.3528,3229.9996,106078.8208
0.0756891,-0.0120525,-0.0183685,3297.3526,3234.9994,105963.5867
0.0757429,-0.0122675,-0.0184218,3302.3533,3240.0001,106095.8758
0.0753924,-0.0120395,-0.0182639,3307.3528,3244.9996,106042.8755
0.0755234,-0.0122405,-0.0182815,3312.3529,3249.9997,106022.7373
0.0780512,-0.0123634,-0.0182798,3317.3525,3254.9993,105961.6781
0.075271,-0.0122538,-0.0183012,3322.3532,3260,106134.1
0.0765789,-0.0123466,-0.0182163,3327.3533,3265.0001,105980.5249
0.0778586,-0.012445,-0.0181553,3332.353,3269.9998,106084.3375
0.0748828,-0.0121084,-0.0181765,3337.353,3274.9998,105943.3284
0.0778285,-0.0125881,-0.0182356,3342.3525,3279.9993,106118.134
0.0745246,-0.0120829,-0.0181754,3347.3535,3285.0003,105917.4776
0.0775735,-0.0125254,-0.0181516,3352.3526,3289.9994,106070.882
0.0769829,-0.0123367,-0.0180601,3357.3531,3294.9999,105969.4667
0.0773062,-0.012556,-0.0181047,3362.3526,3299.9994,106083.2456
0.0766744,-0.0122713,-0.0181035,3367.3532,3305,105941.2
0.0770757,-0.0125148,-0.0181008,3372.3532,3310,106193.57
0.0792884,-0.0126005,-0.0179986,3377.3528,3314.9996,105993.7351
0.0767576,-0.0125118,-0.0180094,3382.3529,3319.9997,106089.4218
0.0789592,-0.0125491,-0.017925,3387.3527,3324.9995,105943.7168
0.0796254,-0.0129041,-0.0179674,3392.3531,3329.9999,106110.6001
0.0759465,-0.0123412,-0.017918,3397.3528,3334.9996,105939.3106
0.0791875,-0.0128052,-0.0178889,3402.3529,3339.9997,106184.3583
0.0783579,-0.0125516,-0.0177706,3407.3527,3344.9995,106033.0792
0.0788851,-0.0127972,-0.0178252,3412.3524,3349.9992,106076.231
0.0779972,-0.0124978,-0.0177706,3417.3521,3354.9989,105972.0115
0.0816761,-0.013163,-0.0177835,3422.353,3359.9998,106104.1533
0.0768405,-0.0125758,-0.0177234,3427.3523,3364.9991,105936.8237
0.0811358,-0.0130396,-0.0176807,3432.3523,3369.9991,106136.5823
0.0774953,-0.0125983,-0.0176732,3437.3527,3374.9995,106093.4552
0.0808342,-0.0130719,-0.0176671,3442.3531,3379.9999,106013.0137
0.0770848,-0.012527,-0.0176309,3447.3528,3384.9996,105996.7888
0.0835402,-0.0133908,-0.0175614,3452.3525,3389.9993,106041.3156
0.0787621,-0.0128815,-0.0175718,3457.3528,3394.9996,106020.8058
0.0828631,-0.0131937,-0.0174912,3462.3527,3399.9995,106071.3709
0.0793203,-0.0128275,-0.0174769,3467.3534,3405.0002,105988.4685
0.0797399,-0.01298,-0.0175176,3472.353,3409.9998,106184.9208
0.0838352,-0.0133273,-0.0174448,3477.3522,3414.999,105948.6821
0.0793606,-0.0129329,-0.0174619,3482.3532,3420,106067.215
0.0840296,-0.0133081,-0.0173327,3487.3528,3424.9996,105968.1975
0.0820275,-0.0133385,-0.0173925,3492.3524,3429.9992,106069.9126
0.0805966,-0.0129616,-0.0173683,3497.3534,3435.0002,106071.8559
0.0814874,-0.0132383,-0.0173565,3502.3531,3439.9999,106075.9122
0.0830446,-0.0132392,-0.0172389,3507.3527,3444.9995,105983.3038
0.0810761,-0.0132004,-0.0173484,3512.3527,3449.9995,106180.1162
0.0850673,-0.0135472,-0.0172205,3517.3528,3454.9996,105942.5378
0.0805397,-0.0131728,-0.0172842,3522.353,3459.9998,106072.9912
0.0850077,-0.013496,-0.0172164,3527.3535,3465.0003,105958.8019
0.0831877,-0.0135368,-0.0172388,3532.3532,3470,106063.57
0.0815412,-0.0131605,-0.0171152,3537.3524,3474.9992,106060.6286
0.082686,-0.0134116,-0.0171471,3542.353,3479.9998,106070.0643
0.0840309,-0.0134074,-0.0170816,3547.3526,3484.9994,105972.371
0.08221,-0.0133955,-0.0170695,3552.3531,3489.9999,106172.4411
0.0861783,-0.0137036,-0.0170325,3557.3533,3495.0001,105934.5317
0.0816972,-0.0133301,-0.0171097,3562.3528,3499.9996,106063.5721
0.0859831,-0.0136365,-0.017024,3567.3531,3504.9999,106045.6762
0.0842887,-0.0137301,-0.0170443,3572.3533,3510.0001,105930.5039
0.0824842,-0.0132919,-0.0169581,3577.3534,3515.0002,106096.7075
0.0837126,-0.0136227,-0.0169987,3582.3532,3520,106003.78
0.0849089,-0.0136602,-0.0169766,3587.3522,3524.999,106014.3435
0.0833091,-0.0133832,-0.016931,3592.3533,3530.0001,106035.9613
0.08454,-0.0137079,-0.0169918,3597.3531,3534.9999,106023.2867
0.0854538,-0.0136609,-0.0168949,3602.353,3539.9998,105983.7803
0.084103,-0.0135997,-0.0169044,3607.3524,3544.9992,106004.5468
0.0854094,-0.0137391,-0.0168929,3612.3532,3550,106120.74
0.08646,-0.0137857,-0.0168495,3617.3526,3554.9994,106026.6749
0.0823137,-0.0134145,-0.016874,3622.3528,3559.9996,106069.6895
0.0833554,-0.0135702,-0.0168929,3627.353,3564.9998,105941.1827
0.0875278,-0.0140713,-0.0167817,3632.353,3569.9998,106086.9176
0.0827553,-0.0135353,-0.0168031,3637.353,3574.9998,105944.9021
0.086909,-0.0139656,-0.016781,3642.3524,3579.9992,106103.11
0.0821663,-0.0134407,-0.0167966,3647.3527,3584.9995,105982.7485
0.0864192,-0.0139648,-0.016789,3652.3529,3589.9997,106091.4239
0.0843313,-0.0136293,-0.0167529,3657.353,3594.9998,106060.8466
0.0857855,-0.0139875,-0.0167851,3662.3531,3599.9999,106060.3288
0.0865014,-0.01387,-0.0167286,3667.3532,3605,105997.22
0.0851117,-0.0139239,-0.0167648,3672.353,3609.9998,106165.5216
0.0887101,-0.0141818,-0.0166982,3677.3524,3614.9992,105919.5047
0.0844233,-0.0138585,-0.0166977,3682.3524,3619.9992,106160.7742
0.088033,-0.0140733,-0.0166498,3687.3523,3624.9991,106019.8786
0.086855,-0.0141991,-0.0165793,3692.3531,3629.9999,106053.6014
0.0844763,-0.0136986,-0.0165575,3697.3536,3635.0004,106112.2581
0.0891935,-0.0144437,-0.0165648,3702.3522,3639.999,105924.5915
0.0842013,-0.0138605,-0.0166085,3707.3531,3644.9999,106156.8397
0.0907452,-0.0144473,-0.0164379,3712.3528,3649.9996,105975.0384
0.0865393,-0.0142072,-0.0164594,3717.3527,3654.9995,106112.4967
0.0869834,-0.0139665,-0.016388,3722.3527,3659.9995,105975.2136
0.0889095,-0.0144742,-0.0164205,3727.3531,3664.9999,106074.8984
0.08634,-0.0139958,-0.0163763,3732.3528,3669.9996,106035.3262
0.0880789,-0.0143476,-0.0163817,3737.3533,3675.0001,106041.9961
0.0883851,-0.0141889,-0.0163168,3742.3532,3680,106097.55
0.0873253,-0.0142488,-0.0163904,3747.3525,3684.9993,105983.3931
0.0905149,-0.0144571,-0.016279,3752.3528,3689.9996,106116.5927
0.0865146,-0.0141715,-0.0163484,3757.3522,3694.999,105967.4364
0.0905401,-0.0145754,-0.0162755,3762.3529,3699.9997,106114.0009
0.0857099,-0.014088,-0.0163221,3767.3524,3704.9992,105979.9895
0.089803,-0.0145968,-0.0163272,3772.3527,3709.9995,106088.562
0.0871767,-0.0141331,-0.0162234,3777.3533,3715.0001,106039.1458
0.0890459,-0.0145302,-0.016289,3782.3526,3719.9994,106039.21
0.0891312,-0.014349,-0.0162412,3787.3528,3724.9996,106036.8463
0.0882462,-0.0144505,-0.0162544,3792.3527,3729.9995,106039.3374
0.0912055,-0.0146328,-0.0161629,3797.3531,3734.9999,106093.0242
0.0874209,-0.0143397,-0.0161767,3802.3523,3739.9991,105975.9256
0.0914023,-0.0147339,-0.0161652,3807.3533,3745.0001,106107.6597
0.0866215,-0.0142183,-0.0161904,3812.3521,3749.9989,105957.1968
0.0907174,-0.014722,-0.0161498,3817.353,3754.9998,106101.9406
0.0878546,-0.0142605,-0.0161095,3822.3532,3760,105967.91
0.089935,-0.014672,-0.0161628,3827.3529,3764.9997,106073.2176
0.0897997,-0.0144551,-0.016089,3832.3523,3769.9991,106023.3474
0.0890851,-0.014583,-0.0161428,3837.353,3774.9998,106024.3692
0.0918325,-0.0147343,-0.0160668,3842.353,3779.9998,106078.5586
0.0882436,-0.0144744,-0.0160898,3847.3528,3784.9996,105958.8248
0.0921963,-0.0148567,-0.0160005,3852.3529,3789.9997,106090.9152
