Average,,,,,
e1 [1] - engr.,e2 [1] - engr.,gamma [1] - engr.,Time_0,Time,Pressure
0.0268524,-0.0037383,-0.0185681,2194.2823,1909.9999,104878.8863
0.024803,-0.00349146,-0.0178574,2199.2826,1915.0002,104972.1824
0.0267214,-0.00357007,-0.0187188,2204.2826,1920.0002,104935.5362
0.0286096,-0.00389872,-0.0190952,2209.2831,1925.0007,104861.0309
0.0264743,-0.00370424,-0.0181574,2214.283,1930.0006,105033.0708
0.0244313,-0.00343755,-0.0176381,2219.2824,1935,104883.28
0.027655,-0.00374331,-0.0187897,2224.2824,1940,104992.86
0.025692,-0.00357177,-0.0177315,2229.2828,1945.0004,104982.2651
0.027448,-0.00366179,-0.0187817,2234.2823,1949.9999,104991.3895
0.0268848,-0.00371274,-0.0186037,2239.2832,1955.0008,105002.2033
0.0248611,-0.00352796,-0.0172443,2244.282,1959.9996,105148.8978
0.0280368,-0.00381646,-0.0187062,2249.2829,1965.0005,104985.1562
0.0260862,-0.0036073,-0.0177852,2254.2828,1970.0004,104989.7503
0.0266909,-0.00366613,-0.0181959,2259.2826,1975.0002,105050.9543
0.0282402,-0.00381806,-0.0188073,2264.283,1980.0006,104994.1798
0.0278062,-0.0038385,-0.018608,2269.2823,1984.9999,105151.5804
0.0257774,-0.00358623,-0.0174969,2274.283,1990.0006,104990.5064
0.0288454,-0.00386334,-0.0187463,2279.2824,1995,105098.14
0.0269137,-0.0037205,-0.0181273,2284.2829,2000.0005,105067.6742
0.0283602,-0.00377508,-0.0186261,2289.2818,2004.9994,105074.482
0.0279947,-0.00381989,-0.0187269,2294.2829,2010.0005,105239.7074
0.025947,-0.00362427,-0.0176459,2299.2826,2015.0002,105127.1351
0.0290485,-0.00390688,-0.0190965,2304.2823,2019.9999,105155.7958
0.0270364,-0.00374215,-0.017798,2309.2824,2025,105200.42
0.0283877,-0.00380333,-0.0185184,2314.2832,2030.0008,104996.74
0.0292289,-0.00401103,-0.0186178,2319.2828,2035.0004,105301.4086
0.027086,-0.00380558,-0.0180381,2324.2822,2039.9998,105349.274
0.0301232,-0.0040646,-0.019004,2329.282,2044.9996,105142.4831
0.0280902,-0.00388372,-0.0182797,2334.2831,2050.0007,105136.5947
0.0260474,-0.00360642,-0.0172708,2339.2831,2055.0007,105146.9983
0.0317129,-0.00428398,-0.0187561,2344.2826,2060.0002,105079.4866
0.0295033,-0.00411542,-0.01836,2349.2823,2064.9999,105236.7404
0.0273191,-0.00384831,-0.0175446,2354.2829,2070.0005,105180.075
0.0303932,-0.00410525,-0.0185423,2359.2825,2075.0001,105141.3273
0.0283795,-0.0039367,-0.0181192,2364.2825,2080.0001,105364.6993
0.0308365,-0.0040935,-0.0188918,2369.2826,2085.0002,105236.6893
0.0293213,-0.0040709,-0.0181651,2374.2829,2090.0005,105242.2591
0.0297764,-0.00407083,-0.0184393,2379.2825,2095.0001,105259.1665
0.0297767,-0.00400971,-0.0185725,2384.2824,2100,105118.41
0.030785,-0.00419904,-0.0185592,2389.2827,2105.0003,105460.0734
0.0285986,-0.00398423,-0.0178193,2394.2824,2110,105429.93
0.0315554,-0.00426778,-0.0186315,2399.2825,2115.0001,105195.5934
0.0294993,-0.00407427,-0.0181533,2404.2828,2120.0004,105248.527
0.0292816,-0.0039758,-0.0181366,2409.282,2124.9996,105200.3337
0.0329841,-0.00449284,-0.0188383,2414.282,2129.9996,105235.1299
0.0307104,-0.00429823,-0.0182276,2419.2821,2134.9997,105270.3467
0.0284907,-0.00400164,-0.0177177,2424.2827,2140.0003,105418.6092
0.0315433,-0.00430053,-0.0184331,2429.2825,2145.0001,105399.938
0.0294216,-0.00411155,-0.0180478,2434.282,2149.9996,105211.2036
0.0323513,-0.00437448,-0.0189201,2439.2833,2155.0009,105375.9893
0.0303164,-0.00418481,-0.0181062,2444.2828,2160.0004,105231.705
0.0331659,-0.00451373,-0.0187051,2449.2826,2165.0002,105392.7707
0.030935,-0.00432796,-0.0178974,2454.2829,2170.0005,105298.4453
0.0304974,-0.00416456,-0.0180886,2459.2826,2175.0002,105254.8246
0.0317372,-0.0043767,-0.0182241,2464.282,2179.9996,105433.7897
0.029567,-0.00414203,-0.0175497,2469.2828,2185.0004,105408.7121
0.0324701,-0.00448688,-0.0185533,2474.2824,2190,105231.22
0.030321,-0.0042285,-0.0179026,2479.2822,2194.9998,105388.0098
0.0307785,-0.00427635,-0.0183878,2484.2826,2200.0002,105368.4864
0.0337124,-0.00458092,-0.0186209,2489.2829,2205.0005,105513.7291
0.0315126,-0.00439827,-0.0181426,2494.2819,2209.9995,105334.4472
0.0308548,-0.00425519,-0.0179574,2499.2824,2215,105477.71
0.0322672,-0.0044327,-0.0182478,2504.283,2220.0006,105364.513
0.0339262,-0.00452435,-0.0188342,2509.2823,2224.9999,105465.266
0.0328639,-0.00460012,-0.0185332,2514.2822,2229.9998,105408.1074
0.0306146,-0.00434034,-0.0178435,2519.2824,2235,105447.83
0.0335498,-0.00463404,-0.0184732,2524.2826,2240.0002,105462.4932
0.0312824,-0.00440881,-0.0179072,2529.283,2245.0006,105369.7141
0.0341713,-0.00468935,-0.0186279,2534.2825,2250.0001,105489.5275
0.0319531,-0.00448028,-0.017924,2539.2825,2255.0001,105388.5071
0.0347688,-0.00473576,-0.0186893,2544.2829,2260.0005,105584.7903
0.0326001,-0.00457052,-0.0181032,2549.2825,2265.0001,105606.8864
0.0341238,-0.00459197,-0.0186196,2554.2823,2269.9999,105433.361
0.0332258,-0.00462722,-0.0181115,2559.2828,2275.0004,105573.9121
0.0309832,-0.00437908,-0.0175942,2564.2823,2279.9999,105400.0554
0.0365242,-0.0050056,-0.0186207,2569.2818,2284.9994,105673.5799
0.0342116,-0.00480266,-0.018256,2574.2829,2290.0005,105707.7823
0.0330652,-0.00463207,-0.0180714,2579.2828,2295.0004,105483.8936
0.0346896,-0.00487529,-0.0181722,2584.2819,2299.9995,105518.7626
0.0324323,-0.00456758,-0.0178191,2589.2829,2305.0005,105448.752
0.0378539,-0.0051818,-0.0186407,2594.2822,2309.9998,105441.5848
0.0354322,-0.00500483,-0.0182203,2599.2826,2315.0002,105472.6736
0.0330622,-0.00469216,-0.0175865,2604.2824,2320,105614.595
0.0358845,-0.00495894,-0.0183861,2609.2827,2325.0003,105579.1194
0.0336428,-0.00477192,-0.0183678,2614.2825,2330.0001,105591.3542
0.0340853,-0.00475347,-0.0178298,2619.2828,2335.0004,105614.1253
0.0344531,-0.00477593,-0.017724,2624.2831,2340.0007,105633.3883
0.0372401,-0.0050969,-0.0183558,2629.2821,2344.9997,105649.498
0.0348915,-0.0049241,-0.0179115,2634.2825,2350.0001,105556.1662
0.0375577,-0.00510819,-0.0183211,2639.2825,2355.0001,105640.0371
0.0353533,-0.00497163,-0.0180952,2644.2824,2360,105593.46
0.0379572,-0.00520121,-0.0183028,2649.282,2364.9996,105672.4269
0.0357422,-0.00502563,-0.0180413,2654.2826,2370.0002,105524.5353
0.0366317,-0.00503704,-0.0181476,2659.2829,2375.0005,105665.2427
0.0361634,-0.0050846,-0.0178526,2664.283,2380.0006,105533.6891
0.0370047,-0.00507572,-0.0182598,2669.2824,2385,105751.25
0.0366077,-0.00512389,-0.0180868,2674.2825,2390.0001,105679.2252
0.0350475,-0.00492715,-0.0178101,2679.2825,2395.0001,105768.321
0.0369697,-0.00518598,-0.0179319,2684.2821,2399.9997,105689.8623
0.0354667,-0.00495877,-0.0180285,2689.2828,2405.0004,105782.0027
0.0383697,-0.00532899,-0.0180522,2694.283,2410.0006,105696.8055
0.0359955,-0.0050956,-0.0177202,2699.2823,2414.9999,105695.3471
0.0386527,-0.00539495,-0.0182248,2704.2828,2420.0004,105698.2642
0.0362846,-0.00516557,-0.0177476,2709.2827,2425.0003,105735.9982
0.0389697,-0.00543293,-0.0184533,2714.2823,2429.9999,105919.7702
0.0365955,-0.00519916,-0.0176894,2719.2823,2434.9999,105748.4254
0.0392434,-0.00544045,-0.018238,2724.2824,2440,105601.02
0.0368834,-0.00529052,-0.0176953,2729.2824,2445,105832.5733
0.0416707,-0.00573067,-0.0181501,2734.2828,2450.0004,105710.2986
0.039821,-0.00563921,-0.0179301,2739.2823,2454.9999,105850.7093
0.0372495,-0.00535238,-0.0174364,2744.2827,2460.0003,105734.8842
0.0394655,-0.00543877,-0.0176798,2749.2823,2464.9999,105856.6684
0.0401398,-0.00565846,-0.0177379,2754.2825,2470.0001,105733.2089
0.0376502,-0.00537395,-0.0172976,2759.2822,2474.9998,105861.2273
0.0403213,-0.00566556,-0.017742,2764.2827,2480.0003,105729.7793
0.0378547,-0.00538332,-0.0173832,2769.2824,2485,105862.83
0.0404761,-0.00569904,-0.0179221,2774.2826,2490.0002,105724.2088
0.0380413,-0.00543514,-0.0174368,2779.2829,2495.0005,105861.6785
0.0406458,-0.00575866,-0.0177018,2784.2826,2500.0002,105745.0545
0.0381756,-0.00548349,-0.017403,2789.2819,2504.9995,105859.0771
0.0408079,-0.00579108,-0.0178381,2794.2827,2510.0003,105876.7963
0.0384118,-0.00547796,-0.017236,2799.2832,2515.0008,105968.1687
0.0410275,-0.00578367,-0.0177468,2804.2827,2520.0003,105962.4344
0.0385325,-0.00553467,-0.0175296,2809.2824,2525,105881.66
0.0411821,-0.00581565,-0.0176081,2814.2824,2530,105915.21
0.0409996,-0.00580344,-0.0174587,2819.2825,2535.0001,105859.0127
0.043588,-0.00609848,-0.0179396,2824.2828,2540.0004,105905.0975
0.0411166,-0.00586815,-0.017309,2829.2829,2545.0005,105925.8175
0.0431286,-0.00596564,-0.0178667,2834.2829,2550.0005,105922.5096
0.0411871,-0.00593153,-0.0173669,2839.2828,2555.0004,105922.5417
0.0431607,-0.00597648,-0.017624,2844.2821,2559.9997,105902.0298
0.0413152,-0.0059012,-0.0172776,2849.2825,2565.0001,105940.1382
0.0437726,-0.00615897,-0.0177027,2854.2823,2569.9999,106074.5366
0.0413686,-0.00593115,-0.0172176,2859.2823,2574.9999,105892.0157
0.0438616,-0.00616344,-0.0175551,2864.2831,2580.0007,105995.9298
0.0414051,-0.00595318,-0.0170853,2869.2828,2585.0004,105882.9071
0.045765,-0.00635797,-0.0176643,2874.2829,2590.0005,106015.9602
0.0440565,-0.00635248,-0.0175824,2879.2825,2595.0001,105872.1445
0.04141,-0.00598682,-0.0170585,2884.2829,2600.0005,105990.2286
0.044017,-0.00627646,-0.0171906,2889.2831,2605.0007,105848.5557
0.0433318,-0.00611657,-0.0171902,2894.2828,2610.0004,106120.3623
0.0439914,-0.00628562,-0.0171194,2899.2831,2615.0007,106025.514
0.0432316,-0.00615469,-0.0170643,2904.2828,2620.0004,105910.3997
0.0439727,-0.00630909,-0.0172346,2909.2828,2625.0004,105925.0427
0.043166,-0.00615661,-0.0171305,2914.2825,2630.0001,105944.1036
0.046516,-0.00665144,-0.017057,2919.2824,2635,105943.94
0.0438565,-0.00639616,-0.0168456,2924.282,2639.9996,105961.1766
0.0453492,-0.006439,-0.0171881,2929.2824,2645,106124.43
0.043855,-0.00631909,-0.0169129,2934.2826,2650.0002,105944.0877
0.0462851,-0.00654133,-0.0171183,2939.2821,2654.9997,106057.1356
0.0437976,-0.00635234,-0.0171434,2944.2822,2659.9998,106094.4647
0.0478654,-0.00665934,-0.0171322,2949.2826,2665.0002,105868.1879
0.0463353,-0.00669825,-0.0168007,2954.2829,2670.0005,106093.6464
0.0436992,-0.00631495,-0.0167931,2959.2829,2675.0005,106066.2595
0.0486925,-0.00688522,-0.0170361,2964.2826,2680.0002,105848.8168
0.0461795,-0.00667842,-0.0168056,2969.2826,2685.0002,106100.7817
0.0435071,-0.00627507,-0.0163955,2974.2825,2690.0001,106017.045
0.0485834,-0.00691415,-0.0168354,2979.2831,2695.0007,105884.8407
0.0459532,-0.00667554,-0.0165333,2984.2826,2700.0002,106108.4378
0.0448623,-0.00639622,-0.01654,2989.2825,2705.0001,105963.4543
0.0484034,-0.0069357,-0.0168409,2994.2829,2710.0005,105977.6205
0.0457401,-0.00665219,-0.0164605,2999.2827,2715.0003,106096.5066
0.0470284,-0.00661623,-0.0165294,3004.2829,2720.0005,105931.9599
0.0482412,-0.00693501,-0.0166055,3009.2822,2724.9998,106022.5369
0.0455357,-0.00660911,-0.0163783,3014.2824,2730,106084.62
0.0492423,-0.0069178,-0.0167073,3019.2826,2735.0002,105870.2463
0.048007,-0.0069287,-0.0165664,3024.2831,2740.0007,106080.9878
0.0453215,-0.00657628,-0.0162494,3029.283,2745.0006,106052.6042
0.0503273,-0.0070824,-0.0167462,3034.2826,2750.0002,105855.5297
0.0478271,-0.00690259,-0.0165389,3039.2822,2754.9998,105943.8127
0.0450937,-0.00656283,-0.0162733,3044.2823,2759.9999,106010.7445
0.0502099,-0.00718714,-0.016722,3049.2823,2764.9999,106002.7815
0.047606,-0.00692159,-0.0166409,3054.2826,2770.0002,105885.5064
0.0461985,-0.0066086,-0.0164275,3059.2825,2775.0001,106127.3586
0.0475451,-0.00685063,-0.0168367,3064.2822,2779.9998,105996.0796
0.0499195,-0.00707968,-0.0169669,3069.2819,2784.9995,105980.0597
0.0474515,-0.00689034,-0.0165895,3074.2826,2790.0002,106118.4053
0.048391,-0.00687094,-0.0168638,3079.2825,2795.0001,105933.1738
0.0498998,-0.00726067,-0.0169723,3084.2828,2800.0004,106060.0903
0.0472337,-0.00690534,-0.0165692,3089.2826,2805.0002,106094.4567
0.0505868,-0.00717656,-0.0172322,3094.2822,2809.9998,105902.726
0.0496231,-0.00726559,-0.0168741,3099.2828,2815.0004,105990.3824
0.0468869,-0.00691087,-0.0166558,3104.2828,2820.0004,106060.8876
0.0519681,-0.00736079,-0.0171407,3109.2827,2825.0003,105853.525
0.0494405,-0.00725596,-0.0167614,3114.2826,2830.0002,106081.8858
0.0466739,-0.00686047,-0.0164351,3119.2823,2834.9999,106065.4231
0.0518763,-0.00739873,-0.0170095,3124.2824,2840,105875.33
0.0494111,-0.00722602,-0.0165764,3129.2828,2845.0004,105976.8054
0.0466599,-0.00683976,-0.0163495,3134.2818,2849.9994,105956.572
0.052029,-0.00750464,-0.0167296,3139.2827,2855.0003,106020.2916
0.0494044,-0.00723606,-0.0165996,3144.2828,2860.0004,105847.1564
0.0476866,-0.0069113,-0.0164982,3149.2826,2865.0002,106129.1326
0.049462,-0.0071897,-0.0163563,3154.2822,2869.9998,106061.5254
0.0502021,-0.00717692,-0.0168903,3159.2831,2875.0007,105843.5203
0.0495171,-0.00726917,-0.0166679,3164.2822,2879.9998,106106.5742
0.0478428,-0.00692075,-0.0164846,3169.2825,2885.0001,106021.1751
0.0523121,-0.00758635,-0.0166119,3174.2825,2890.0001,105917.9026
0.0495945,-0.00729215,-0.0165898,3179.2825,2895.0001,105945.1084
0.047751,-0.00691008,-0.0162292,3184.2823,2899.9999,105974.387
0.0522546,-0.00760071,-0.0167636,3189.2827,2905.0003,105983.5085
0.0495931,-0.00729478,-0.0165196,3194.2827,2910.0003,105971.1344
0.0500863,-0.00719009,-0.0164149,3199.283,2915.0006,105977.7557
0.0496334,-0.00722631,-0.0161623,3204.283,2920.0006,105982.5108
0.0521271,-0.00745429,-0.0166916,3209.2828,2925.0004,105965.5534
0.0497092,-0.00724063,-0.0163295,3214.2823,2929.9999,105902.5977
0.0521135,-0.00748448,-0.0166668,3219.2826,2935.0002,106117.6595
0.0496954,-0.00729766,-0.0163407,3224.2828,2940.0004,105980.3092
0.0521776,-0.00743603,-0.016572,3229.2828,2945.0004,105950.6818
0.0497408,-0.00725914,-0.0164703,3234.2832,2950.0008,105932.3872
0.050153,-0.00716079,-0.0164171,3239.2825,2955.0001,106012.7413
0.0524167,-0.00765211,-0.0164968,3244.2826,2960.0002,105944.4807
0.0496921,-0.00731985,-0.0162118,3249.2832,2965.0008,106016.627
0.052133,-0.00748011,-0.0165242,3254.2829,2970.0005,105933.8464
0.049735,-0.00727092,-0.0163086,3259.2826,2975.0002,106006.0313
0.0522644,-0.00757964,-0.0167198,3264.2826,2980.0002,105917.5652
0.0497294,-0.00730175,-0.016235,3269.2825,2985.0001,105996.7405
0.0523077,-0.00755614,-0.0164523,3274.2823,2989.9999,105924.252
0.0497275,-0.0073052,-0.0162592,3279.2821,2994.9997,105982.5656
0.0523179,-0.00751963,-0.0165978,3284.2828,3000.0004,105912.991
0.0497593,-0.0072804,-0.0163994,3289.2829,3005.0005,105907.6808
0.0522956,-0.00754915,-0.0165031,3294.2827,3010.0003,105941.8081
0.0497327,-0.00729687,-0.0160508,3299.2826,3015.0002,105969.5178
0.0523076,-0.00755296,-0.0164509,3304.2822,3019.9998,106139.7507
0.0497665,-0.00728529,-0.0161756,3309.2829,3025.0005,105969.1503
0.0523171,-0.0075686,-0.0163621,3314.2827,3030.0003,105960.2432
0.0497877,-0.00727798,-0.0161194,3319.2825,3035.0001,106094.9141
0.0548337,-0.00786516,-0.0163161,3324.2832,3040.0008,105915.1963
0.0523954,-0.00774974,-0.0163644,3329.2819,3044.9995,106030.0487
0.0496267,-0.00735095,-0.0161005,3334.2829,3050.0005,106108.7451
0.054693,-0.00783062,-0.0164512,3339.2828,3055.0004,105905.1049
0.0523033,-0.00767932,-0.0162242,3344.2827,3060.0003,106003.1457
0.0495306,-0.00730265,-0.0159432,3349.2831,3065.0007,106064.3579
0.0547734,-0.00794386,-0.0163024,3354.2825,3070.0001,105855.8589
0.0521378,-0.00773901,-0.0161018,3359.2827,3075.0003,106082.1445
0.0493488,-0.00731621,-0.0159214,3364.2828,3080.0004,106056.7121
0.0546383,-0.00791731,-0.0160868,3369.2826,3085.0002,105872.6442
0.0520319,-0.00768894,-0.0160354,3374.2827,3090.0003,106122.3539
0.0493793,-0.00725897,-0.0157579,3379.2827,3095.0003,106055.6959
0.0545726,-0.00797722,-0.01617,3384.2826,3100.0002,105915.4704
0.0518251,-0.00774228,-0.0160696,3389.2829,3105.0005,105965.6133
0.0515889,-0.00747792,-0.01582,3394.2825,3110.0001,105988.9231
0.0544514,-0.00802514,-0.0161164,3399.283,3115.0006,105978.636
0.0517113,-0.00767475,-0.0157726,3404.2822,3119.9998,105892.6005
0.0538873,-0.00776161,-0.0161286,3409.2824,3125,106127.2
0.0516866,-0.00762258,-0.0158086,3414.2826,3130.0002,105990.6647
0.0542132,-0.00784715,-0.016222,3419.2819,3134.9995,105847.971
0.0516204,-0.00762954,-0.0160072,3424.2825,3140.0001,106088.6895
0.0537738,-0.00771056,-0.0160978,3429.2829,3145.0005,105966.3134
0.0542482,-0.00802249,-0.0160359,3434.2825,3150.0001,105949.2485
0.0514825,-0.00762712,-0.0157332,3439.2823,3154.9999,106106.6005
0.0535623,-0.00767846,-0.0159791,3444.2826,3160.0002,105934.0682
0.0540733,-0.00798982,-0.0159579,3449.2824,3165,106059.33
0.0513406,-0.00760024,-0.0155722,3454.2829,3170.0005,106105.4223
0.0559715,-0.00806536,-0.0160805,3459.2822,3174.9998,105891.0519
0.0539303,-0.00798872,-0.015827,3464.2822,3179.9998,105985.6104
0.0511492,-0.00756082,-0.0155699,3469.2822,3184.9998,105882.5702
0.0563515,-0.00822262,-0.0158952,3474.2821,3189.9997,106020.8493
0.0537172,-0.0079664,-0.015594,3479.2827,3195.0003,105857.1258
0.0509167,-0.00756118,-0.0155002,3484.2832,3200.0008,106086.1932
0.0536245,-0.00785401,-0.0157338,3489.2826,3205.0002,106073.5919
0.0530301,-0.00768898,-0.0158041,3494.2821,3209.9997,105885.1144
0.0535825,-0.00789204,-0.0156735,3499.2828,3215.0004,105977.3153
0.0508635,-0.00752122,-0.0155896,3504.2828,3220.0004,105949.3113
0.0561277,-0.00824863,-0.0159906,3509.2823,3224.9999,106007.1409
0.0534311,-0.00795172,-0.015626,3514.283,3230.0006,105937.4303
0.0526332,-0.00767629,-0.0155346,3519.2826,3235.0002,105996.1339
0.0533426,-0.00785711,-0.0157099,3524.2827,3240.0003,105913.0825
0.0550911,-0.00793865,-0.0156945,3529.2829,3245.0005,105978.7041
0.0532748,-0.00789169,-0.0156928,3534.282,3249.9996,105910.1215
0.0549839,-0.00793654,-0.0157825,3539.2825,3255.0001,105965.3567
0.0532783,-0.00786712,-0.0155721,3544.2821,3259.9997,105909.4342
0.0549127,-0.00792099,-0.015696,3549.2829,3265.0005,105954.4023
0.0532001,-0.00787534,-0.0154843,3554.2827,3270.0003,105874.4448
0.0548191,-0.00792922,-0.0157212,3559.2827,3275.0003,106135.7094
0.0531504,-0.00787238,-0.0157271,3564.2821,3279.9997,106021.3134
0.0547485,-0.00788931,-0.0155453,3569.2822,3284.9998,105868.8139
0.05316,-0.00782743,-0.0155581,3574.2822,3289.9998,106098.0279
0.0547058,-0.00786266,-0.0158092,3579.2827,3295.0003,105967.7839
0.055749,-0.00826796,-0.0156158,3584.2823,3299.9999,105970.7314
0.0529401,-0.00786532,-0.0154793,3589.2829,3305.0005,106109.3753
0.0544079,-0.00784324,-0.015626,3594.2829,3310.0005,105931.6153
0.055536,-0.00823815,-0.0156041,3599.283,3315.0006,105901.2241
0.0527896,-0.0078452,-0.0152947,3604.283,3320.0006,106074.1692
0.0568076,-0.0081823,-0.0157258,3609.2825,3325.0001,105909.4642
0.0553644,-0.00818109,-0.0155184,3614.2828,3330.0004,106017.6411
0.0525301,-0.00783811,-0.0152427,3619.2829,3335.0005,106081.4744
0.0565114,-0.00818325,-0.015615,3624.2822,3339.9998,105875.9016
0.0551487,-0.00823219,-0.015578,3629.2822,3344.9998,106083.4074
0.0523691,-0.00781919,-0.0152517,3634.2819,3349.9995,106069.4061
0.0575652,-0.00838671,-0.0157009,3639.2831,3355.0007,105883.3643
0.0550034,-0.00818567,-0.0148692,3644.2829,3360.0005,105978.1495
0.052168,-0.00776251,-0.0150605,3649.2823,3364.9999,105912.4974
0.0574252,-0.00847329,-0.0155152,3654.2824,3370,105997.71
0.0547215,-0.00820067,-0.01541,3659.2829,3375.0005,105918.078
0.0533664,-0.00787919,-0.0154481,3664.282,3379.9996,105985.1676
0.0546114,-0.00811136,-0.0153565,3669.2832,3385.0008,105916.1417
0.0557627,-0.00810873,-0.0155931,3674.2828,3390.0004,105970.747
0.0545431,-0.00811783,-0.0152759,3679.2825,3395.0001,105900.874
0.0556047,-0.00812041,-0.0154399,3684.2828,3400.0004,105956.5838
0.0544608,-0.00812527,-0.0152661,3689.2824,3405,105875.46
0.0555022,-0.00809359,-0.0153218,3694.2816,3409.9992,106136.4153
0.0543762,-0.00809726,-0.0151904,3699.2829,3415.0005,106018.4408
0.0554687,-0.00805902,-0.0152319,3704.283,3420.0006,105869.4483
0.0543742,-0.00806358,-0.0151925,3709.283,3425.0006,106096.1656
0.0553594,-0.00804062,-0.0153147,3714.2828,3430.0004,105966.7986
0.0569458,-0.00848092,-0.0153881,3719.2828,3435.0004,105967.8208
0.0541636,-0.00810655,-0.0150785,3724.2826,3440.0002,106106.7681
0.0550521,-0.0080081,-0.015243,3729.2822,3444.9998,105929.8507
0.0567074,-0.00845029,-0.0154332,3734.2823,3449.9999,105898.236
0.0539387,-0.00809601,-0.0150305,3739.2823,3454.9999,106233.819
0.0573765,-0.00835139,-0.0154378,3744.2822,3459.9998,106147.6381
0.0564703,-0.00847258,-0.0151242,3749.2824,3465,105885.66
0.0536772,-0.00809554,-0.0153391,3754.2825,3470.0001,106071.5125
0.0570448,-0.00828857,-0.0153628,3759.2823,3474.9999,106044.9632
0.0590366,-0.00880529,-0.0152326,3764.2831,3480.0007,105853.7231
0.0561732,-0.00846366,-0.015091,3769.2826,3485.0002,105945.0177
0.0532678,-0.00801772,-0.0149781,3774.2823,3489.9999,105916.3442
0.0544261,-0.00822296,-0.0148338,3786.8235,3502.5411,106090.5461
0.0542898,-0.00814786,-0.0148879,3806.8218,3522.5394,106070.93
0.0591154,-0.00874132,-0.0152506,3826.8224,3542.54,105835.5858
0.0562731,-0.00844475,-0.0149164,3846.822,3562.5396,106107.7386
0.0553105,-0.00805418,-0.0148141,3866.8226,3582.5402,105979.5521
0.0583793,-0.00870062,-0.0149032,3886.8218,3602.5394,105917.3569
0.0580428,-0.00854526,-0.0149065,3906.8226,3622.5402,105925.1262
0.0578215,-0.00851534,-0.0148744,3926.8226,3642.5402,106118.8842
0.0602631,-0.00884517,-0.0149118,3946.8219,3662.5395,105891.7598
0.0573788,-0.00857195,-0.0147259,3966.8224,3682.54,105966.7888
0.0557801,-0.00822342,-0.0144736,3986.8221,3702.5397,105980.4304
0.0579721,-0.00851877,-0.0146373,4006.8222,3722.5398,105862.7932
0.0564552,-0.00850786,-0.0145552,4026.8219,3742.5395,106106.3994
0.0597446,-0.00875861,-0.0147613,4046.8226,3762.5402,105996.1176
0.0557887,-0.00835708,-0.0142912,4066.8219,3782.5395,106085.6285
0.0555563,-0.00835044,-0.0145754,4086.8222,3802.5398,106059.2566
0.0604144,-0.00904395,-0.0146316,4106.8222,3822.5398,105887.6163
0.0574615,-0.00868085,-0.0143747,4126.8221,3842.5397,105939.0343
0.057216,-0.00860854,-0.0144239,4146.822,3862.5396,105997.2514
0.0596143,-0.00901581,-0.0144815,4166.8222,3882.5398,106004.8406
0.0564541,-0.00856434,-0.0144116,4186.8221,3902.5397,105872.6346
0.0587772,-0.00878747,-0.0144091,4206.8226,3922.5402,105861.0249
0.0585748,-0.00880033,-0.0143467,4226.8224,3942.54,105909.9648
0.0583596,-0.00878525,-0.0143186,4246.8224,3962.54,105967.2826
0.0581285,-0.00875663,-0.0142508,4266.8225,3982.5401,106017.6083
0.0605023,-0.00910847,-0.0145014,4286.8224,4002.54,105941.3606
0.0600556,-0.00895142,-0.0143918,4306.8227,4022.5403,106116.1724
0.0622619,-0.00920234,-0.0145679,4326.8225,4042.5401,105890.0199
0.0594642,-0.00902644,-0.0141411,4346.822,4062.5396,105952.2561
0.0563275,-0.0085161,-0.0139556,4366.8227,4082.5403,106131.0755
0.0585723,-0.00864449,-0.0141596,4386.8218,4102.5394,105980.0894
0.0609235,-0.00926056,-0.0142227,4406.8223,4122.5399,105950.4612
0.0578067,-0.00880205,-0.013995,4426.8226,4142.5402,105980.2743
0.0575196,-0.00873993,-0.0139043,4446.8225,4162.5401,106002.3514
0.0572443,-0.00868315,-0.0138981,4466.8224,4182.54,106013.3506
0.0590275,-0.00878274,-0.0141768,4486.8225,4202.5401,105895.8298
0.0592867,-0.00900779,-0.0140018,4506.8221,4222.5397,105936.0098
0.0589604,-0.00895214,-0.0140829,4526.8221,4242.5397,106086.0713
0.0600849,-0.00892733,-0.0139655,4546.8222,4262.5398,105945.6639
0.0606486,-0.00929127,-0.0140067,4566.8227,4282.5403,105967.4609
0.0574698,-0.00875294,-0.0137684,4586.8224,4302.54,105979.7459
0.0587676,-0.00884903,-0.0139191,4606.8223,4322.5399,105904.3916
0.0594369,-0.0091419,-0.013685,4626.8221,4342.5397,105855.0814
0.0591033,-0.00899549,-0.0138413,4646.8218,4362.5394,105918.2315
0.0611426,-0.00917349,-0.0139352,4666.8228,4382.5404,106123.0244
0.0635205,-0.00954851,-0.014032,4686.8215,4402.5391,105875.1385
0.0605203,-0.00928463,-0.0138541,4706.822,4422.5396,106086.9965
0.0584848,-0.00883257,-0.0137249,4726.8221,4442.5397,105915.6338
0.0595923,-0.00904826,-0.0137081,4746.8225,4462.5401,105951.586
0.0617942,-0.00925151,-0.0139646,4766.8218,4482.5394,105930.9355
0.0615896,-0.00925168,-0.0136655,4786.8225,4502.5401,105986.7952
0.0585118,-0.00893365,-0.0135105,4806.8225,4522.5401,106057.0932
0.0632312,-0.00958405,-0.0138958,4826.8226,4542.5402,105971.6815
0.0607587,-0.00903232,-0.0138444,4846.8226,4562.5402,105849.4593
0.059843,-0.00916972,-0.013703,4866.822,4582.5396,105909.2738
0.0618462,-0.00939266,-0.0138066,4886.8219,4602.5395,106089.4918
